time,text,mode,size,color,user,likes
1318.656,《已 然 饶 恕》,5,25,16777215,d68b9067,0
1322.43,伯约：我说话了吗,5,25,41194,39091c8a,0
1798.779,刘备诸葛亮用好几集打下的汉中，这几秒钟就没了？？？,5,25,16707842,59a5033d,0
1796.485,魏延：我特么守了那么久的汉中就丢了？,5,25,16646914,f49088c,0
1556.439,成语一个接一个的冒出来,5,25,16707842,dbb586f8,0
362.833,现在才知道诸葛武侯压着司马懿打有多nb,5,25,16707842,9898c336,0
1329.831,姜维：反而更生气了,5,25,16777215,5865cd7c,0
2205.014,不好意思将军，我是逃走的那个,5,25,16776960,40c36ee1,0
1136.01,姜维：早知道就不回来了，反正天天不上朝也不知道我回没回来,5,25,16776960,65e0ca04,0
175.476,最帅诸葛，第二子龙，第三姜维,1,25,16777215,da30c301,0
1421.832,这俩人都知道蜀汉要彻底亡了,5,25,41194,4ab98340,0
2060.751,刘禅投降后，姜维都还想着逆转战局，匡扶汉室,5,25,16646914,f4a7cbe9,0
1043.18,特码的，宰了你！,5,25,15138834,d36fd523,0
1495.957,其他国都知道刘禅崇信宦官黄皓，就阿斗自己不知道,5,25,16707842,1d085aff,0
1180.367,关键姜维不是相父，不然宦官跟阿斗也不敢这样,5,25,52480,69f1baa8,0
244.921,其实是真的没时间等休养几十年，几十年安逸了，早无人会想恢复汉室,5,25,10546688,ed06efb4,0
1968.772,唯一让敌人敬佩到这般地步的人,5,25,16776960,46269ea0,0
2139.729,苦姜不敢说诸葛逆贼哈哈哈哈哈哈哈,1,25,16707842,ac0ab338,0
707.234,刘备：老子踏马再重复一遍 将在外君命有所不受！,5,25,15138834,af62ac37,0
1099.453,蜀汉输在了无明君统治，也输在了皆是忠臣无人想过谋反,5,25,16707842,be035b41,0
1892.968,善用东风的诸葛丞相,5,25,16777215,41562847,0
2007.431,他都死了还在护着他的西蜀百姓,5,25,16776960,ebd06330,0
1434.276,陆逊狂喜：快快来人将吾从土中刨出，让本都督再烧一把！,5,25,15138834,d03c0d40,0
601.628,如果在三国真的让姜维成功了，那真是历史上最浪漫的事了。,5,25,15138834,6615ab36,0
1563.94,司马昭经常抢话说。两次都不等人说完，直接无视。,5,25,9487136,4f244de9,0
632.387,噔 噔 咚,5,25,15138834,1c9a2c8d,0
1050.381,袁绍：将其溺于酒缸，让他喝个够！！,5,25,16707842,5ba807b,0
1736.762,想想那个“父亲，快看，诸葛亮”时的阿昭，变化真是大,5,25,16777215,af942770,0
